Date,Soil Moisture 10cm (%) ,Soil Moisture 20cm (%) ,Soil Moisture 30cm (%),Soil Moisture 40cm (%),Soil Moisture 50cm (%),Soil Moisture 60cm (%) ,Rain,Temperature (oC),Humidity (%)
2024-05-27 14:00:00,12.57,5.03,2.33,2.15,1.5,0.82,0,22.45,51.33
2024-05-27 13:00:00,12.59,5.03,2.32,2.15,1.5,0.82,0,19.67,59.5
2024-05-27 12:00:00,12.62,5.03,2.32,2.15,1.5,0.82,0,18.97,55
2024-05-27 11:00:00,12.63,5.04,2.33,2.15,1.5,0.82,0,16.58,60.33
2024-05-27 10:00:00,12.64,5.04,2.33,2.15,1.5,0.82,0,15.48,58
2024-05-27 09:00:00,12.65,5.04,2.33,2.15,1.5,0.82,0,14.12,62
2024-05-27 08:00:00,12.67,5.04,2.33,2.15,1.5,0.82,0,12.5,68.33
2024-05-27 07:00:00,12.66,5.04,2.33,2.15,1.5,0.82,0,14.13,66.83
2024-05-27 06:00:00,12.68,5.04,2.32,2.14,1.5,0.82,0,14.45,74
2024-05-27 05:00:00,12.67,5.04,2.32,2.15,1.5,0.82,0,16.48,65.83
2024-05-27 04:00:00,12.68,5.03,2.32,2.15,1.5,0.82,0,17.23,62.33
2024-05-27 03:00:00,12.67,5.03,2.32,2.14,1.5,0.82,0,16.83,64.67
2024-05-27 02:00:00,12.67,5.03,2.32,2.14,1.5,0.82,0,16.63,78.5
2024-05-27 01:00:00,12.67,5.03,2.32,2.14,1.5,0.82,0,18.28,78.67
2024-05-27 00:00:00,12.66,5.03,2.32,2.14,1.5,0.82,0,20.7,71.5
2024-05-26 23:00:00,12.65,5.04,2.32,2.14,1.5,0.82,0,23.9,62
2024-05-26 22:00:00,12.64,5.03,2.32,2.14,1.5,0.82,0,25.55,56.17
2024-05-26 21:00:00,12.66,5.04,2.32,2.14,1.5,0.82,0,26.7,50.5
2024-05-26 20:00:00,12.68,5.04,2.32,2.15,1.5,0.82,0,26.42,52.83
2024-05-26 19:00:00,12.69,5.06,2.33,2.15,1.5,0.82,0,26.48,53.33
2024-05-26 18:00:00,12.72,5.06,2.34,2.15,1.5,0.82,0,27.07,45.83
2024-05-26 17:00:00,12.73,5.06,2.34,2.15,1.5,0.82,0,26.63,45.83
2024-05-26 16:00:00,12.75,5.07,2.34,2.16,1.5,0.82,0,27.22,43.67
2024-05-26 15:00:00,12.81,5.08,2.34,2.16,1.5,0.82,0,26.12,47.5
2024-05-26 14:00:00,12.82,5.08,2.35,2.16,1.51,0.82,0,24.73,57.33
2024-05-26 13:00:00,12.84,5.09,2.34,2.16,1.51,0.82,0,23.22,66.17
2024-05-26 12:00:00,12.84,5.09,2.34,2.16,1.51,0.82,0,20.13,77.67
2024-05-26 11:00:00,12.87,5.09,2.34,2.16,1.51,0.82,0,17.95,84.83
2024-05-26 10:00:00,12.88,5.09,2.34,2.16,1.51,0.82,0,16.6,85.83
2024-05-26 09:00:00,12.87,5.09,2.34,2.16,1.51,0.82,0,15.4,88.33
2024-05-26 08:00:00,12.88,5.09,2.34,2.16,1.51,0.82,0,16.87,85.83
2024-05-26 07:00:00,12.87,5.09,2.34,2.16,1.51,0.82,0,18.65,72.83
2024-05-26 06:00:00,12.86,5.09,2.34,2.16,1.51,0.82,0,19.27,67.5
2024-05-26 05:00:00,12.87,5.09,2.34,2.16,1.51,0.82,0,20.25,62.83
2024-05-26 04:00:00,12.87,5.09,2.34,2.16,1.51,0.82,0,21.23,58.17
2024-05-26 03:00:00,12.87,5.09,2.34,2.16,1.51,0.82,0,21.03,55.5
2024-05-26 02:00:00,12.86,5.08,2.34,2.16,1.51,0.82,0,20.52,55.17
2024-05-26 01:00:00,12.85,5.08,2.34,2.16,1.51,0.82,0,20.7,55.17
2024-05-26 00:00:00,12.86,5.08,2.34,2.16,1.5,0.82,0,22.28,55
2024-05-25 23:00:00,12.85,5.08,2.34,2.16,1.5,0.82,0,25.02,49.33
2024-05-25 22:00:00,12.84,5.08,2.34,2.16,1.5,0.82,0,27.37,44.17
2024-05-25 21:00:00,12.85,5.08,2.34,2.16,1.5,0.82,0,28.25,44.5
2024-05-25 20:00:00,12.87,5.08,2.35,2.16,1.5,0.82,0,28.17,47
2024-05-25 19:00:00,12.88,5.09,2.35,2.17,1.51,0.82,0,28.1,47.33
2024-05-25 18:00:00,12.9,5.1,2.35,2.17,1.51,0.82,0,27.78,47.17
2024-05-25 17:00:00,12.9,5.09,2.35,2.17,1.51,0.82,0,26.8,54.33
2024-05-25 16:00:00,12.92,5.1,2.35,2.17,1.51,0.82,0,26.27,56.67
2024-05-25 15:00:00,12.93,5.11,2.36,2.18,1.51,0.83,0,26.07,55.33
2024-05-25 14:00:00,12.96,5.11,2.36,2.18,1.51,0.83,0,25.3,57.67
2024-05-25 13:00:00,12.99,5.12,2.36,2.18,1.51,0.83,0,23.53,61
2024-05-25 12:00:00,13.01,5.13,2.36,2.18,1.51,0.83,0,20.03,71.5
2024-05-25 11:00:00,13,5.13,2.36,2.18,1.51,0.83,0,18.03,75.67
2024-05-25 10:00:00,13.02,5.13,2.36,2.18,1.51,0.83,0,16.97,77.83
2024-05-25 09:00:00,13.03,5.12,2.36,2.18,1.51,0.83,0,16.93,76.67
2024-05-25 08:00:00,13.02,5.12,2.36,2.18,1.51,0.83,0,17.58,73
2024-05-25 07:00:00,13.03,5.12,2.36,2.18,1.51,0.82,0,17.57,73.17
2024-05-25 06:00:00,13.03,5.13,2.36,2.18,1.51,0.82,0,17.45,75.33
2024-05-25 05:00:00,13.03,5.12,2.36,2.18,1.51,0.82,0,16.45,81.83
2024-05-25 04:00:00,13.04,5.12,2.36,2.17,1.51,0.82,0,17.15,84.67
2024-05-25 03:00:00,13.04,5.12,2.35,2.18,1.51,0.82,0,19.02,76.17
2024-05-25 02:00:00,13.02,5.12,2.35,2.18,1.51,0.82,0,19.65,73.83
2024-05-25 01:00:00,13.01,5.11,2.35,2.18,1.51,0.82,0,20.65,67
2024-05-25 00:00:00,13,5.11,2.35,2.18,1.51,0.82,0,21.58,61.17
2024-05-24 23:00:00,13,5.11,2.35,2.18,1.51,0.82,0,23.28,66.83
2024-05-24 22:00:00,13.01,5.12,2.35,2.18,1.51,0.82,0,25.8,53.83
2024-05-24 21:00:00,13.01,5.11,2.36,2.18,1.51,0.82,0,26.2,52.17
2024-05-24 20:00:00,13,5.12,2.36,2.18,1.51,0.82,0,26.77,52.33
2024-05-24 19:00:00,13.02,5.12,2.36,2.18,1.51,0.82,0,26.27,60.83
2024-05-24 18:00:00,13.01,5.12,2.36,2.18,1.51,0.82,0,27.42,54.5
2024-05-24 17:00:00,13.01,5.13,2.36,2.18,1.51,0.82,0,27.45,52.17
2024-05-24 16:00:00,13.03,5.13,2.37,2.19,1.52,0.82,0,27.17,49.67
2024-05-24 15:00:00,13.05,5.14,2.37,2.19,1.52,0.82,0,26.78,49.83
2024-05-24 14:00:00,13.07,5.14,2.37,2.19,1.52,0.82,0,25.07,52
2024-05-24 13:00:00,13.09,5.15,2.37,2.19,1.52,0.82,0,22.43,60.67
2024-05-24 12:00:00,13.11,5.15,2.37,2.19,1.52,0.82,0,19.63,73.5
2024-05-24 11:00:00,13.13,5.16,2.37,2.19,1.52,0.82,0,16.17,88.17
2024-05-24 10:00:00,13.13,5.16,2.37,2.19,1.52,0.82,0,14.73,92.67
2024-05-24 09:00:00,13.14,5.15,2.37,2.19,1.52,0.82,0,13.72,94.83
2024-05-24 08:00:00,13.15,5.15,2.37,2.19,1.52,0.82,0,14.03,93.5
2024-05-24 07:00:00,13.14,5.15,2.37,2.19,1.52,0.82,0,13.93,95.33
2024-05-24 06:00:00,13.16,5.16,2.37,2.19,1.52,0.82,0,14.93,91.83
2024-05-24 05:00:00,13.15,5.16,2.37,2.19,1.52,0.82,0,14.6,93.67
2024-05-24 04:00:00,13.15,5.16,2.37,2.19,1.52,0.82,0,15.82,91.17
2024-05-24 03:00:00,13.16,5.15,2.37,2.19,1.51,0.82,0,16.43,90.83
2024-05-24 02:00:00,13.15,5.15,2.36,2.18,1.51,0.82,0,16.9,93
2024-05-24 01:00:00,13.15,5.15,2.36,2.18,1.52,0.81,0,17.87,87.5
2024-05-24 00:00:00,13.14,5.15,2.36,2.18,1.52,0.81,0,20.72,74.17
2024-05-23 23:00:00,13.13,5.15,2.37,2.18,1.52,0.81,0,20.8,74.5
2024-05-23 22:00:00,13.13,5.14,2.37,2.18,1.52,0.81,0,22,71
2024-05-23 21:00:00,13.12,5.14,2.37,2.18,1.51,0.81,0,23.98,63.5
2024-05-23 20:00:00,13.13,5.14,2.36,2.19,1.51,0.81,0,24.85,61.5
2024-05-23 19:00:00,13.15,5.15,2.37,2.19,1.52,0.81,0,25.62,60.5
2024-05-23 18:00:00,13.15,5.15,2.37,2.19,1.52,0.81,0,25.73,62.83
2024-05-23 17:00:00,13.14,5.16,2.37,2.19,1.52,0.81,0,26.27,62.17
2024-05-23 16:00:00,13.15,5.16,2.37,2.19,1.52,0.81,0,25.83,65
2024-05-23 15:00:00,13.17,5.17,2.37,2.2,1.52,0.81,0,27.17,54.33
2024-05-23 14:00:00,13.19,5.17,2.38,2.2,1.52,0.81,0,25.65,55.17
2024-05-23 13:00:00,13.22,5.18,2.38,2.2,1.52,0.81,0,22.65,67.17
2024-05-23 12:00:00,13.23,5.18,2.38,2.2,1.52,0.81,0,20.23,76.83
2024-05-23 11:00:00,13.24,5.18,2.38,2.19,1.52,0.81,0,16.87,89.83
2024-05-23 10:00:00,13.22,5.17,2.38,2.2,1.52,0.81,0,16.1,90.5
2024-05-23 09:00:00,13.23,5.17,2.38,2.2,1.52,0.81,0,16.8,86.67
2024-05-23 08:00:00,13.23,5.17,2.38,2.2,1.52,0.81,0,18.27,80.5
2024-05-23 07:00:00,13.23,5.17,2.38,2.2,1.52,0.81,0,19.35,71.5
2024-05-23 06:00:00,13.23,5.17,2.38,2.19,1.52,0.81,0,19.37,68.5
2024-05-23 05:00:00,13.24,5.17,2.37,2.19,1.52,0.81,0,17.62,74.83
2024-05-23 04:00:00,13.23,5.17,2.37,2.19,1.52,0.81,0,18.45,72.83
2024-05-23 03:00:00,13.23,5.17,2.37,2.19,1.52,0.81,0,18.4,78.83
2024-05-23 02:00:00,13.23,5.17,2.37,2.19,1.53,0.81,0,17.78,88.83
2024-05-23 01:00:00,13.22,5.17,2.37,2.19,1.53,0.81,0,17.95,82
2024-05-23 00:00:00,13.21,5.16,2.37,2.19,1.52,0.8,0,19.88,73.33
2024-05-22 23:00:00,13.21,5.16,2.37,2.19,1.52,0.8,0,22.58,60.83
2024-05-22 22:00:00,13.2,5.17,2.37,2.19,1.52,0.8,0,23.58,61.5
2024-05-22 21:00:00,13.2,5.17,2.37,2.19,1.52,0.8,0,24.17,62.5
2024-05-22 20:00:00,13.22,5.16,2.38,2.2,1.52,0.8,0,25.38,62.5
2024-05-22 19:00:00,13.21,5.16,2.38,2.2,1.52,0.81,0,25.88,62
2024-05-22 18:00:00,13.2,5.17,2.38,2.2,1.52,0.81,0,25.92,61.5
2024-05-22 17:00:00,13.19,5.17,2.38,2.2,1.52,0.81,0,26.57,56.67
2024-05-22 16:00:00,13.21,5.18,2.38,2.2,1.53,0.81,0,25.18,58
2024-05-22 15:00:00,13.23,5.18,2.38,2.2,1.53,0.81,0,25.28,56.83
2024-05-22 14:00:00,13.24,5.18,2.39,2.2,1.53,0.81,0,26.12,51.83
2024-05-22 13:00:00,13.25,5.18,2.39,2.2,1.53,0.81,0,25.07,53.5
2024-05-22 12:00:00,13.27,5.18,2.39,2.2,1.53,0.81,0,20.47,66.5
2024-05-22 11:00:00,13.29,5.19,2.39,2.2,1.53,0.81,0,15.53,84
2024-05-22 10:00:00,13.28,5.19,2.39,2.2,1.53,0.81,0,13.52,85.83
2024-05-22 09:00:00,13.29,5.19,2.38,2.2,1.53,0.81,0,14.4,81.5
2024-05-22 08:00:00,13.28,5.19,2.38,2.2,1.53,0.81,0,15,78.17
2024-05-22 07:00:00,13.28,5.19,2.38,2.2,1.53,0.81,0,17.05,69.33
2024-05-22 06:00:00,13.28,5.19,2.38,2.2,1.52,0.81,0,16.4,69.33
2024-05-22 05:00:00,13.29,5.19,2.38,2.2,1.53,0.81,0,15.98,70.17
2024-05-22 04:00:00,13.28,5.19,2.38,2.2,1.53,0.81,0,16.07,70.5
2024-05-22 03:00:00,13.29,5.19,2.38,2.2,1.53,0.81,0,16.17,76.33
2024-05-22 02:00:00,13.28,5.19,2.38,2.2,1.53,0.81,0,16.18,83.67
2024-05-22 01:00:00,13.28,5.19,2.38,2.19,1.53,0.81,0,17.02,82.33
2024-05-22 00:00:00,13.27,5.18,2.38,2.19,1.53,0.81,0,19.42,76.33
2024-05-21 23:00:00,13.24,5.17,2.38,2.2,1.53,0.81,0,21.22,69.83
2024-05-21 22:00:00,13.24,5.17,2.38,2.2,1.53,0.81,0,22.37,70.83
2024-05-21 21:00:00,13.24,5.18,2.38,2.2,1.53,0.81,0,24.23,63
2024-05-21 20:00:00,13.26,5.19,2.38,2.2,1.53,0.81,0,24.67,60.83
2024-05-21 19:00:00,13.28,5.19,2.39,2.21,1.53,0.81,0,24.38,63.67
2024-05-21 18:00:00,13.29,5.2,2.39,2.21,1.53,0.81,0,24.17,63.83
2024-05-21 17:00:00,13.32,5.2,2.4,2.21,1.53,0.81,0,24.03,65.33
2024-05-21 16:00:00,13.34,5.21,2.4,2.22,1.53,0.82,0,23.35,69
2024-05-21 15:00:00,13.38,5.22,2.4,2.22,1.54,0.82,0,22.92,70.5
2024-05-21 14:00:00,13.41,5.22,2.41,2.22,1.54,0.82,0,22.1,74.67
2024-05-21 13:00:00,13.42,5.23,2.41,2.22,1.54,0.82,0,20.47,81
2024-05-21 12:00:00,13.43,5.23,2.41,2.23,1.54,0.82,0,20.23,82
2024-05-21 11:00:00,13.44,5.23,2.41,2.22,1.54,0.82,0,17.92,90.67
2024-05-21 10:00:00,13.44,5.23,2.41,2.22,1.54,0.82,0,16.4,91.33
2024-05-21 09:00:00,13.44,5.22,2.41,2.22,1.54,0.82,0,15.75,92.33
2024-05-21 08:00:00,13.45,5.23,2.41,2.22,1.54,0.82,0,16.17,90.83
2024-05-21 07:00:00,13.45,5.23,2.4,2.22,1.54,0.82,0,16.67,88.33
2024-05-21 06:00:00,13.44,5.23,2.4,2.22,1.55,0.82,0,16.65,91
2024-05-21 05:00:00,13.44,5.23,2.4,2.22,1.54,0.82,0,17.5,88.83
2024-05-21 04:00:00,13.45,5.23,2.4,2.22,1.54,0.82,0,17.27,92.5
2024-05-21 03:00:00,13.44,5.22,2.4,2.22,1.54,0.82,0,17.3,86.67
2024-05-21 02:00:00,13.44,5.22,2.4,2.22,1.54,0.82,0,17.2,87.67
2024-05-21 01:00:00,13.44,5.22,2.41,2.22,1.54,0.82,0,17.72,91.17
2024-05-21 00:00:00,13.44,5.21,2.4,2.22,1.54,0.82,0,19.52,83.17
2024-05-20 23:00:00,13.43,5.21,2.4,2.22,1.53,0.82,0,21.77,73
2024-05-20 22:00:00,13.43,5.22,2.41,2.22,1.53,0.82,0,23.15,72.67
2024-05-20 21:00:00,13.45,5.22,2.41,2.22,1.54,0.83,0,24.48,66
2024-05-20 20:00:00,13.47,5.23,2.41,2.22,1.54,0.83,0,24.65,67.67
2024-05-20 19:00:00,13.47,5.24,2.42,2.23,1.54,0.83,0,24.88,68
2024-05-20 18:00:00,13.5,5.24,2.42,2.23,1.55,0.83,0,24.62,68.17
2024-05-20 17:00:00,13.51,5.24,2.42,2.23,1.55,0.83,0,24.83,67.33
2024-05-20 16:00:00,13.53,5.25,2.43,2.23,1.55,0.83,0,23.7,73.67
2024-05-20 15:00:00,13.56,5.26,2.43,2.24,1.55,0.83,0,22.6,77.67
2024-05-20 14:00:00,13.56,5.27,2.43,2.24,1.55,0.83,0,22.3,78
2024-05-20 13:00:00,13.57,5.27,2.44,2.24,1.55,0.83,0,21.22,83.17
2024-05-20 12:00:00,13.58,5.27,2.43,2.24,1.55,0.83,0,20.4,83.67
2024-05-20 11:00:00,13.59,5.27,2.43,2.24,1.56,0.83,0,17.73,90.67
2024-05-20 10:00:00,13.6,5.27,2.43,2.24,1.55,0.83,0,15.93,94.33
2024-05-20 09:00:00,13.6,5.27,2.43,2.24,1.55,0.83,0,16.52,94.67
2024-05-20 08:00:00,13.6,5.27,2.43,2.24,1.55,0.83,0,16.33,99
2024-05-20 07:00:00,13.61,5.26,2.43,2.23,1.55,0.83,0,15.85,99
2024-05-20 06:00:00,13.59,5.27,2.43,2.23,1.55,0.83,0,16.48,98.5
2024-05-20 05:00:00,13.6,5.26,2.43,2.23,1.55,0.83,0,16.68,97.5
2024-05-20 04:00:00,13.59,5.26,2.43,2.23,1.55,0.83,0,17.15,95
2024-05-20 03:00:00,13.59,5.26,2.43,2.22,1.55,0.83,0,18.4,90.83
2024-05-20 02:00:00,13.59,5.25,2.43,2.22,1.55,0.83,0,17.85,92.5
2024-05-20 01:00:00,13.59,5.25,2.43,2.22,1.55,0.83,0,17.6,91.17
2024-05-20 00:00:00,13.59,5.26,2.43,2.23,1.55,0.83,0,19.05,84.17
2024-05-19 23:00:00,13.58,5.25,2.43,2.23,1.55,0.83,0,20.95,75.5
2024-05-19 22:00:00,13.57,5.26,2.43,2.23,1.55,0.84,0,23.58,64.83
2024-05-19 21:00:00,13.59,5.27,2.43,2.23,1.55,0.83,0,25.1,60
2024-05-19 20:00:00,13.6,5.27,2.44,2.23,1.55,0.84,0,26.75,55.67
2024-05-19 19:00:00,13.62,5.27,2.44,2.24,1.55,0.84,0,26.57,57.83
2024-05-19 18:00:00,13.64,5.29,2.45,2.24,1.55,0.84,0,25.52,63.5
2024-05-19 17:00:00,13.66,5.3,2.45,2.24,1.56,0.84,0,25.22,66.17
2024-05-19 16:00:00,13.7,5.3,2.46,2.24,1.56,0.84,0,23.67,72.83
2024-05-19 15:00:00,13.73,5.31,2.46,2.25,1.56,0.84,0,21.97,78.83
2024-05-19 14:00:00,13.73,5.31,2.46,2.25,1.56,0.84,0,18.98,94.83
2024-05-19 13:00:00,13.72,5.3,2.46,2.24,1.56,0.84,0.3,17.92,96.33
2024-05-19 12:00:00,13.72,5.31,2.46,2.25,1.56,0.84,0,18.32,90.67
2024-05-19 11:00:00,13.72,5.31,2.46,2.24,1.56,0.84,0,16.83,96.83
2024-05-19 10:00:00,13.73,5.31,2.45,2.24,1.56,0.84,0,15.6,98.67
2024-05-19 09:00:00,13.73,5.32,2.46,2.24,1.56,0.84,0,15.73,98
2024-05-19 08:00:00,13.73,5.31,2.46,2.24,1.56,0.84,0.3,16.1,95.5
2024-05-19 07:00:00,13.73,5.31,2.45,2.24,1.56,0.84,0,15.95,95.83
2024-05-19 06:00:00,13.72,5.31,2.46,2.24,1.56,0.84,0,15.68,94.5
2024-05-19 05:00:00,13.72,5.31,2.45,2.24,1.56,0.84,0,16.63,84.5
2024-05-19 04:00:00,13.72,5.31,2.45,2.24,1.56,0.84,0,16.73,81
2024-05-19 03:00:00,13.73,5.31,2.45,2.24,1.56,0.84,0,16.38,81.33
2024-05-19 02:00:00,13.73,5.3,2.45,2.25,1.56,0.84,0,16.28,82.5
2024-05-19 01:00:00,13.71,5.3,2.45,2.24,1.56,0.84,0,16.25,82.83
2024-05-19 00:00:00,13.71,5.29,2.45,2.24,1.56,0.85,0,18.15,77.17
2024-05-18 23:00:00,13.71,5.29,2.45,2.24,1.56,0.85,0,19.55,76
2024-05-18 22:00:00,13.71,5.29,2.45,2.24,1.56,0.85,0,21.2,67.83
2024-05-18 21:00:00,13.73,5.3,2.45,2.24,1.56,0.85,0,22.5,66.33
2024-05-18 20:00:00,13.73,5.31,2.46,2.25,1.56,0.85,0,23.35,63.83
2024-05-18 19:00:00,13.74,5.31,2.46,2.25,1.56,0.85,0,23.78,66.17
2024-05-18 18:00:00,13.73,5.3,2.46,2.26,1.56,0.85,0,24.1,63.83
2024-05-18 17:00:00,13.75,5.32,2.46,2.26,1.56,0.85,0,23.97,64.5
2024-05-18 16:00:00,13.76,5.32,2.47,2.26,1.57,0.85,0,22.92,70.33
2024-05-18 15:00:00,13.78,5.32,2.47,2.26,1.57,0.85,0,22.63,70
2024-05-18 14:00:00,13.81,5.33,2.47,2.26,1.57,0.85,0,22.57,70.17
2024-05-18 13:00:00,13.83,5.34,2.48,2.26,1.57,0.85,0,20.95,71.83
2024-05-18 12:00:00,13.84,5.34,2.48,2.26,1.57,0.85,0,17.72,83.33
2024-05-18 11:00:00,13.86,5.35,2.48,2.26,1.57,0.86,0,14.1,91.67
2024-05-18 10:00:00,13.86,5.35,2.48,2.26,1.57,0.86,0,12.7,94.83
2024-05-18 09:00:00,13.85,5.34,2.48,2.26,1.57,0.86,0,12.12,96
2024-05-18 08:00:00,13.86,5.34,2.48,2.26,1.57,0.86,0,12.57,94.5
2024-05-18 07:00:00,13.87,5.34,2.48,2.26,1.57,0.86,0,12.45,95.67
2024-05-18 06:00:00,13.86,5.34,2.47,2.26,1.57,0.86,0,12.93,93.67
2024-05-18 05:00:00,13.86,5.34,2.47,2.26,1.57,0.86,0,12.62,92
2024-05-18 04:00:00,13.86,5.34,2.48,2.26,1.57,0.86,0,12.9,88.67
2024-05-18 03:00:00,13.86,5.34,2.47,2.26,1.57,0.86,0,13.13,89.17
2024-05-18 02:00:00,13.85,5.33,2.47,2.26,1.57,0.86,0,13.77,93.17
2024-05-18 01:00:00,13.83,5.33,2.47,2.26,1.57,0.86,0,14.83,92
2024-05-18 00:00:00,13.84,5.33,2.47,2.26,1.57,0.86,0,16.73,85.67
2024-05-17 23:00:00,13.85,5.33,2.47,2.26,1.57,0.86,0,19.03,76
2024-05-17 22:00:00,13.85,5.33,2.48,2.26,1.57,0.86,0,20.27,72
2024-05-17 21:00:00,13.85,5.34,2.48,2.26,1.57,0.86,0,21.67,66.33
2024-05-17 20:00:00,13.87,5.35,2.48,2.26,1.57,0.86,0,22.35,63.5
2024-05-17 19:00:00,13.87,5.35,2.48,2.26,1.58,0.86,0,22.33,61.5
2024-05-17 18:00:00,13.89,5.36,2.48,2.27,1.58,0.86,0,22.15,63.33
2024-05-17 17:00:00,13.9,5.37,2.49,2.27,1.58,0.86,0,21.42,65.83
2024-05-17 16:00:00,13.93,5.37,2.49,2.27,1.58,0.86,0,20.57,68.5
2024-05-17 15:00:00,13.95,5.38,2.49,2.28,1.58,0.86,0,19.92,70.33
2024-05-17 14:00:00,13.99,5.39,2.5,2.28,1.58,0.86,0,19.6,69.83
2024-05-17 13:00:00,13.99,5.4,2.5,2.28,1.58,0.86,0,17.92,74.17
2024-05-17 12:00:00,14.01,5.4,2.5,2.28,1.58,0.87,0,15.07,83.83
2024-05-17 11:00:00,14.02,5.39,2.5,2.28,1.58,0.87,0,10.92,97
2024-05-17 10:00:00,14.01,5.39,2.5,2.28,1.58,0.87,0,9.73,98
2024-05-17 09:00:00,14.02,5.4,2.5,2.28,1.59,0.87,0,9.45,96.5
2024-05-17 08:00:00,14.03,5.4,2.5,2.28,1.59,0.87,0,9.82,95
2024-05-17 07:00:00,14.02,5.41,2.49,2.28,1.59,0.87,0,10.68,91.67
2024-05-17 06:00:00,14.02,5.41,2.5,2.28,1.59,0.87,0,11.12,92.5
2024-05-17 05:00:00,14.02,5.4,2.5,2.28,1.58,0.87,0,11.88,91.5
2024-05-17 04:00:00,14.01,5.39,2.5,2.27,1.58,0.87,0,12.1,92
2024-05-17 03:00:00,14.01,5.39,2.49,2.27,1.59,0.87,0,12.03,92.33
2024-05-17 02:00:00,14.01,5.39,2.49,2.27,1.59,0.87,0,11.87,96.33
2024-05-17 01:00:00,14.01,5.39,2.49,2.27,1.58,0.87,0,12.43,95.67
2024-05-17 00:00:00,14.01,5.39,2.49,2.27,1.59,0.87,0,13.82,93
2024-05-16 23:00:00,14.02,5.4,2.49,2.27,1.59,0.87,0,15.4,88
2024-05-16 22:00:00,14.02,5.39,2.49,2.27,1.58,0.87,0,14.32,96
2024-05-16 21:00:00,14,5.39,2.49,2.27,1.58,0.87,0,14.5,97.67
2024-05-16 20:00:00,14.01,5.39,2.49,2.27,1.58,0.87,0,14.4,98
2024-05-16 19:00:00,13.98,5.38,2.49,2.27,1.58,0.87,1.8,13.47,98.83
2024-05-16 18:00:00,13.96,5.38,2.49,2.27,1.58,0.87,0.6,13.73,97.67
2024-05-16 17:00:00,13.96,5.39,2.49,2.27,1.58,0.87,1.8,14.62,92.33
2024-05-16 16:00:00,13.96,5.39,2.48,2.27,1.58,0.87,0,16.65,68.5
2024-05-16 15:00:00,13.97,5.39,2.48,2.27,1.58,0.87,0,16.52,68.83
2024-05-16 14:00:00,13.98,5.39,2.48,2.27,1.58,0.87,0,16,67.83
2024-05-16 13:00:00,13.99,5.39,2.48,2.27,1.58,0.87,0,15.83,66.5
2024-05-16 12:00:00,14,5.39,2.48,2.27,1.58,0.87,0,15.68,66.33
2024-05-16 11:00:00,14.01,5.39,2.48,2.27,1.58,0.87,0,15.3,68.33
2024-05-16 10:00:00,14.01,5.39,2.48,2.27,1.58,0.87,0,14.75,72.33
2024-05-16 09:00:00,14.01,5.38,2.48,2.27,1.58,0.87,0,14.27,75.33
2024-05-16 08:00:00,14.02,5.39,2.48,2.27,1.58,0.87,0,14.72,71.67
2024-05-16 07:00:00,14.02,5.38,2.48,2.27,1.58,0.87,0,15.05,70
2024-05-16 06:00:00,14.03,5.39,2.48,2.27,1.58,0.87,0,14.9,71.33
2024-05-16 05:00:00,14.03,5.39,2.48,2.27,1.58,0.87,0,15.03,67
2024-05-16 04:00:00,14.03,5.38,2.48,2.27,1.58,0.87,0,15.3,66
2024-05-16 03:00:00,14.03,5.38,2.47,2.27,1.58,0.87,0,15.27,66
2024-05-16 02:00:00,14.03,5.38,2.47,2.27,1.58,0.87,0,15.57,64.33
2024-05-16 01:00:00,14.02,5.38,2.47,2.27,1.58,0.87,0,15.32,67.83
2024-05-16 00:00:00,14.02,5.38,2.48,2.27,1.58,0.87,0,16.17,67.83
2024-05-15 23:00:00,14.05,5.38,2.47,2.27,1.58,0.87,0,17.37,58.5
2024-05-15 22:00:00,14.05,5.38,2.47,2.27,1.58,0.87,0,18.93,54.17
2024-05-15 21:00:00,14.08,5.38,2.48,2.27,1.58,0.87,0,19.27,49.83
2024-05-15 20:00:00,14.1,5.39,2.48,2.27,1.58,0.87,0,20.58,48
2024-05-15 19:00:00,14.13,5.4,2.48,2.27,1.59,0.88,0,20.8,48.67
2024-05-15 18:00:00,14.16,5.41,2.49,2.27,1.59,0.88,0,17.98,59.17
2024-05-15 17:00:00,14.17,5.41,2.49,2.27,1.59,0.88,0,17.3,62.5
2024-05-15 16:00:00,14.2,5.42,2.49,2.27,1.59,0.88,0,16.65,63.67
2024-05-15 15:00:00,14.21,5.42,2.49,2.27,1.6,0.88,0,16.43,71
2024-05-15 14:00:00,14.23,5.42,2.49,2.27,1.59,0.88,0,14.4,90.5
2024-05-15 13:00:00,14.23,5.42,2.49,2.27,1.59,0.88,0,13.62,97
2024-05-15 12:00:00,14.24,5.42,2.49,2.27,1.6,0.88,0,13.17,96.83
2024-05-15 11:00:00,14.25,5.43,2.48,2.27,1.6,0.88,0.3,12.57,97.33
2024-05-15 10:00:00,14.27,5.42,2.48,2.27,1.6,0.88,0,12.58,97.67
2024-05-15 09:00:00,14.26,5.42,2.48,2.27,1.59,0.88,0,12.53,95.67
2024-05-15 08:00:00,14.26,5.42,2.48,2.27,1.59,0.88,0.3,13.15,91
2024-05-15 07:00:00,14.27,5.41,2.48,2.27,1.59,0.88,0,13.47,90.67
2024-05-15 06:00:00,14.28,5.42,2.48,2.27,1.6,0.88,0,14.23,82.83
